group,subset,method_key,method,tree_idx,normalized_rf,bsd
Sharks,20,original,Proposed,9,0.5244755244755245,0.2601233529834027
Sharks,20,original,Proposed,10,0.32867132867132864,0.3104271501542966
Sharks,20,original,Proposed,11,0.36363636363636365,0.15003279067322467
Sharks,20,original,Proposed,12,0.34265734265734266,0.2537527476311595
Sharks,20,original,Proposed,13,0.4195804195804196,0.32821604567110796
Sharks,20,original,Proposed,14,0.3916083916083916,0.31313975884888257
Sharks,20,original,Proposed,15,0.40559440559440557,0.15954872458661237
Sharks,20,original,Proposed,16,0.3916083916083916,0.3416527634174102
Sharks,20,original,Proposed,17,0.3356643356643357,0.22282653527093593
Sharks,20,original,Proposed,18,0.5034965034965035,0.28892176916974505
Sharks,20,original,Proposed,19,0.36363636363636365,0.23398515794233946
Sharks,20,original,Proposed,20,0.4405594405594406,0.26248877747041405
Sharks,20,original,Proposed,21,0.5244755244755245,0.23746458568683756
Sharks,20,original,Proposed,22,0.46153846153846156,0.34372396911942704
Sharks,20,original,Proposed,23,0.38461538461538464,0.14512647826333544
Sharks,20,original,Proposed,24,0.40559440559440557,0.20303590176414835
Sharks,20,original,Proposed,25,0.42657342657342656,0.3518837088091553
Sharks,20,original,Proposed,26,0.38461538461538464,0.1808431951373381
Sharks,20,original,Proposed,27,0.46153846153846156,0.3396614389036375
Sharks,20,original,Proposed,28,0.3706293706293706,0.295191186288094
Sharks,20,original,Proposed,29,0.34265734265734266,0.2079955218978813
Sharks,20,original,Proposed,30,0.34965034965034963,0.49178982870591503
Sharks,20,at_root,Root Attach,1,0.6153846153846154,0.3535231724881929
Sharks,20,at_root,Root Attach,2,0.8111888111888111,0.3949856526706814
Sharks,20,at_root,Root Attach,3,0.7272727272727273,0.42039754808763036
Sharks,20,at_root,Root Attach,4,0.7902097902097902,0.43301020109533583
Sharks,20,at_root,Root Attach,5,0.7272727272727273,0.4585910002282062
Sharks,20,at_root,Root Attach,6,0.7132867132867133,0.37813790613038284
Sharks,20,at_root,Root Attach,7,0.8391608391608392,0.40947243162922975
Sharks,20,at_root,Root Attach,8,0.9230769230769231,0.524205975138565
Sharks,20,at_root,Root Attach,9,0.9020979020979021,0.42643315234603113
Sharks,20,at_root,Root Attach,10,0.7202797202797203,0.39819059431479464
Sharks,20,at_root,Root Attach,11,0.7692307692307693,0.3356515438599771
Sharks,20,at_root,Root Attach,12,0.7202797202797203,0.3577528543186965
Sharks,20,at_root,Root Attach,13,0.7342657342657343,0.4588781238376629
Sharks,20,at_root,Root Attach,14,0.7692307692307693,0.40098650457304225
Sharks,20,at_root,Root Attach,15,0.7902097902097902,0.3119053434538988
Sharks,20,at_root,Root Attach,16,0.7762237762237763,0.4155946820416982
Sharks,20,at_root,Root Attach,17,0.6363636363636364,0.3541386006879255
Sharks,20,at_root,Root Attach,18,0.8811188811188811,0.4616141891707928
Sharks,20,at_root,Root Attach,19,0.7412587412587412,0.34113071934020245
Sharks,20,at_root,Root Attach,20,0.8741258741258742,0.4225234924950663
Sharks,20,at_root,Root Attach,21,0.7692307692307693,0.44706232044506106
Sharks,20,at_root,Root Attach,22,0.8671328671328671,0.4976472803735682
Sharks,20,at_root,Root Attach,23,0.7622377622377622,0.33046958673119975
Sharks,20,at_root,Root Attach,24,0.7972027972027972,0.358703444077898
Sharks,20,at_root,Root Attach,25,0.7692307692307693,0.43977113864310724
Sharks,20,at_root,Root Attach,26,0.8111888111888111,0.3491165984301805
Sharks,20,at_root,Root Attach,27,0.9090909090909091,0.4732928903563735
Sharks,20,at_root,Root Attach,28,0.7832167832167832,0.4117407154283333
Sharks,20,at_root,Root Attach,29,0.7622377622377622,0.3499525633883907
Sharks,20,at_root,Root Attach,30,0.7552447552447552,0.5514614001889688
Sharks,20,nearest_leaf_parent,Nearest Parent,1,0.6433566433566433,0.3187519267311315
Sharks,20,nearest_leaf_parent,Nearest Parent,2,0.8181818181818182,0.372792541188124
Sharks,20,nearest_leaf_parent,Nearest Parent,3,0.7902097902097902,0.3546515493239492
Sharks,20,nearest_leaf_parent,Nearest Parent,4,0.8181818181818182,0.39793168186308275
Sharks,20,nearest_leaf_parent,Nearest Parent,5,0.7412587412587412,0.43885367101638145
Sharks,20,nearest_leaf_parent,Nearest Parent,6,0.7272727272727273,0.3781000231765438
Sharks,20,nearest_leaf_parent,Nearest Parent,7,0.8671328671328671,0.3991628619067264
Sharks,20,nearest_leaf_parent,Nearest Parent,8,0.9370629370629371,0.5154585632457935
Sharks,20,nearest_leaf_parent,Nearest Parent,9,0.9300699300699301,0.4026952516599792
Sharks,20,nearest_leaf_parent,Nearest Parent,10,0.7692307692307693,0.31932007051864164
Sharks,20,nearest_leaf_parent,Nearest Parent,11,0.7832167832167832,0.32953657590435037
Sharks,20,nearest_leaf_parent,Nearest Parent,12,0.7412587412587412,0.3392787283890972
Sharks,20,nearest_leaf_parent,Nearest Parent,13,0.7552447552447552,0.428488169478132
Sharks,20,nearest_leaf_parent,Nearest Parent,14,0.7762237762237763,0.3627798658273128
Sharks,20,nearest_leaf_parent,Nearest Parent,15,0.8041958041958042,0.30334731790047265
Sharks,20,nearest_leaf_parent,Nearest Parent,16,0.7972027972027972,0.40221725648459034
Sharks,20,nearest_leaf_parent,Nearest Parent,17,0.7062937062937062,0.35255283683073046
Sharks,20,nearest_leaf_parent,Nearest Parent,18,0.9090909090909091,0.46027681951197374
Sharks,20,nearest_leaf_parent,Nearest Parent,19,0.7692307692307693,0.2973795678602524
Sharks,20,nearest_leaf_parent,Nearest Parent,20,0.8741258741258742,0.38444853962527686
Sharks,20,nearest_leaf_parent,Nearest Parent,21,0.8111888111888111,0.37693613252083435
Sharks,20,nearest_leaf_parent,Nearest Parent,22,0.9020979020979021,0.4851395719273525
Sharks,20,nearest_leaf_parent,Nearest Parent,23,0.7622377622377622,0.3105242607665075
Sharks,20,nearest_leaf_parent,Nearest Parent,24,0.8251748251748252,0.3392102914946495
Sharks,20,nearest_leaf_parent,Nearest Parent,25,0.7902097902097902,0.4174144568945642
Sharks,20,nearest_leaf_parent,Nearest Parent,26,0.8391608391608392,0.34588119415288465
Sharks,20,nearest_leaf_parent,Nearest Parent,27,0.916083916083916,0.4439000984132984
Sharks,20,nearest_leaf_parent,Nearest Parent,28,0.7832167832167832,0.39146780043880075
Sharks,20,nearest_leaf_parent,Nearest Parent,29,0.7762237762237763,0.33767455506884453
Sharks,20,nearest_leaf_parent,Nearest Parent,30,0.7692307692307693,0.5273446692295468
Sharks,20,no_mcs,No MCS,1,0.6153846153846154,0.39156252656862206
Sharks,20,no_mcs,No MCS,2,0.8041958041958042,0.41634141845127565
Sharks,20,no_mcs,No MCS,3,0.7272727272727273,0.4340909163745612
Sharks,20,no_mcs,No MCS,4,0.7902097902097902,0.44734244270700674
Sharks,20,no_mcs,No MCS,5,0.7272727272727273,0.4716541127190454
Sharks,20,no_mcs,No MCS,6,0.7132867132867133,0.40039822122361085
Sharks,20,no_mcs,No MCS,7,0.8391608391608392,0.43510493346082907
Sharks,20,no_mcs,No MCS,8,0.9230769230769231,0.5418183845108284
Sharks,20,no_mcs,No MCS,9,0.9020979020979021,0.43744322667727914
Sharks,20,no_mcs,No MCS,10,0.7202797202797203,0.4370780175322791
Sharks,20,no_mcs,No MCS,11,0.7692307692307693,0.34564455956766754
Sharks,20,no_mcs,No MCS,12,0.7272727272727273,0.3791026960067277
Sharks,20,no_mcs,No MCS,13,0.7342657342657343,0.45408046861004076
Sharks,20,no_mcs,No MCS,14,0.7762237762237763,0.4224784151032604
Sharks,20,no_mcs,No MCS,15,0.7902097902097902,0.31217209129697165
Sharks,20,no_mcs,No MCS,16,0.7762237762237763,0.45206798655909214
Sharks,20,no_mcs,No MCS,17,0.6503496503496503,0.36650519525889685
Sharks,20,no_mcs,No MCS,18,0.8881118881118881,0.4650028227073223
Sharks,20,no_mcs,No MCS,19,0.7482517482517482,0.37833525925407013
Sharks,20,no_mcs,No MCS,20,0.8811188811188811,0.4502496124326977
Sharks,20,no_mcs,No MCS,21,0.7762237762237763,0.41110275112991407
Sharks,20,no_mcs,No MCS,22,0.8671328671328671,0.5166395283091653
Sharks,20,no_mcs,No MCS,23,0.7622377622377622,0.34386065831819296
Sharks,20,no_mcs,No MCS,24,0.7972027972027972,0.373777332261457
Sharks,20,no_mcs,No MCS,25,0.7692307692307693,0.4752448239912851
Sharks,20,no_mcs,No MCS,26,0.8181818181818182,0.3564619682432694
Sharks,20,no_mcs,No MCS,27,0.916083916083916,0.4899322401476887
Sharks,20,no_mcs,No MCS,28,0.7832167832167832,0.4466188678819099
Sharks,20,no_mcs,No MCS,29,0.7622377622377622,0.37072861078403935
Sharks,20,no_mcs,No MCS,30,0.7622377622377622,0.5769403780065214
Sharks,20,supertree,Supertree-based,1,0.5944055944055944,0.29079096191929793
Sharks,20,supertree,Supertree-based,2,0.7482517482517482,0.3232853117866455
Sharks,20,supertree,Supertree-based,3,0.6993006993006993,0.36528066550433647
Sharks,20,supertree,Supertree-based,4,0.7272727272727273,0.3699954162292563
Sharks,20,supertree,Supertree-based,5,0.6853146853146853,0.40878209888401884
Sharks,20,supertree,Supertree-based,6,0.6923076923076923,0.3307961429174035
Sharks,20,supertree,Supertree-based,7,0.7412587412587412,0.3178754473531212
Sharks,20,supertree,Supertree-based,8,0.8041958041958042,0.4037633491830107
Sharks,20,supertree,Supertree-based,9,0.8041958041958042,0.32320018614835516
Sharks,20,supertree,Supertree-based,10,0.6713286713286714,0.3270940459416638
Sharks,20,supertree,Supertree-based,11,0.7132867132867133,0.25920916205514744
Sharks,20,supertree,Supertree-based,12,0.6853146853146853,0.28968555656232453
Sharks,20,supertree,Supertree-based,13,0.6293706293706294,0.3421789848336477
Sharks,20,supertree,Supertree-based,14,0.7132867132867133,0.33267244850401256
Sharks,20,supertree,Supertree-based,15,0.7622377622377622,0.2708472510390485
Sharks,20,supertree,Supertree-based,16,0.7622377622377622,0.35392145506135964
Sharks,20,supertree,Supertree-based,17,0.5734265734265734,0.25499749101731556
Sharks,20,supertree,Supertree-based,18,0.7552447552447552,0.2769791360833742
Sharks,20,supertree,Supertree-based,19,0.7202797202797203,0.2655536294603955
Sharks,20,supertree,Supertree-based,20,0.8531468531468531,0.36604213265579516
Sharks,20,supertree,Supertree-based,21,0.6993006993006993,0.30461520991530805
Sharks,20,supertree,Supertree-based,22,0.7272727272727273,0.3603460860284035
Sharks,20,supertree,Supertree-based,23,0.6993006993006993,0.26644739142240803
Sharks,20,supertree,Supertree-based,24,0.7132867132867133,0.278300507133953
Sharks,20,supertree,Supertree-based,25,0.6783216783216783,0.3407714769928774
Sharks,20,supertree,Supertree-based,26,0.7622377622377622,0.28226259961306405
Sharks,20,supertree,Supertree-based,27,0.7972027972027972,0.3487326415392049
Sharks,20,supertree,Supertree-based,28,0.7622377622377622,0.3569567026547777
Sharks,20,supertree,Supertree-based,29,0.7412587412587412,0.2997710743192387
Sharks,20,supertree,Supertree-based,30,0.6853146853146853,0.4733479637275323
Squamates,1,original,Proposed,1,0.1875,0.28660430294966943
Squamates,1,original,Proposed,2,0.20833333333333334,0.25632707021855916
Squamates,1,original,Proposed,3,0.3125,0.30237426930469463
Squamates,1,original,Proposed,4,0.3333333333333333,0.25104674376092617
Squamates,1,original,Proposed,5,0.14583333333333334,0.23216727529422598
Squamates,1,original,Proposed,6,0.125,0.25480766381444786
Squamates,1,original,Proposed,7,0.22916666666666666,0.24422696407269445
Squamates,1,original,Proposed,8,0.0625,0.2235026334385044
Squamates,1,original,Proposed,9,0.5208333333333334,0.33127766914003015
Squamates,1,original,Proposed,10,0.2916666666666667,0.2673835807595041
Squamates,1,original,Proposed,11,0.14583333333333334,0.26769939051105607
Squamates,1,original,Proposed,12,0.0625,0.2788087998357766
Squamates,1,original,Proposed,13,0.16666666666666666,0.25520044653057544
Squamates,1,original,Proposed,14,0.08333333333333333,0.21322478451444898
Squamates,1,original,Proposed,15,0.25,0.31535292235745255
Squamates,1,original,Proposed,16,0.4791666666666667,0.36426431945084276
Squamates,1,original,Proposed,17,0.14583333333333334,0.2178075561287453
Squamates,1,original,Proposed,18,0.14583333333333334,0.2149227384093985
Squamates,1,original,Proposed,19,0.3125,0.2926927918061005
Squamates,1,original,Proposed,20,0.3125,0.3159025371825108
Squamates,1,original,Proposed,21,0.20833333333333334,0.23800844068063068
Squamates,1,original,Proposed,22,0.10416666666666667,0.21304355723042695
Squamates,1,original,Proposed,23,0.125,0.23204278058470257
Squamates,1,original,Proposed,24,0.22916666666666666,0.27255311319965886
Squamates,1,original,Proposed,25,0.22916666666666666,0.28343639184066427
Squamates,1,original,Proposed,26,0.20833333333333334,0.2810988934031828
Squamates,1,original,Proposed,27,0.041666666666666664,0.21568582934751282
Squamates,1,original,Proposed,28,0.3333333333333333,0.28390445058694347
Squamates,1,original,Proposed,29,0.16666666666666666,0.24856132029793257
Squamates,1,original,Proposed,30,0.16666666666666666,0.245741426490139
Squamates,1,at_root,Root Attach,1,0.7916666666666666,0.287625484058062
Squamates,1,at_root,Root Attach,2,0.6875,0.2265505060534212
Squamates,1,at_root,Root Attach,3,0.875,0.3342749897199794
Squamates,1,at_root,Root Attach,4,0.6875,0.2689169629340525
Squamates,1,at_root,Root Attach,5,0.6666666666666666,0.22316758143648255
Squamates,1,at_root,Root Attach,6,0.875,0.3149751106163975
Squamates,1,at_root,Root Attach,7,0.6875,0.25147637074375745
Squamates,1,at_root,Root Attach,8,0.8125,0.26196085527534346
Squamates,1,at_root,Root Attach,9,0.7708333333333334,0.3193358628964489
Squamates,1,at_root,Root Attach,10,0.7916666666666666,0.3229814015278474
Squamates,1,at_root,Root Attach,11,0.75,0.2698962252113787
Squamates,1,at_root,Root Attach,12,0.7708333333333334,0.276797108913601
Squamates,1,at_root,Root Attach,13,0.9166666666666666,0.3020685977073302
Squamates,1,at_root,Root Attach,14,0.7291666666666666,0.23683486959125813
Squamates,1,at_root,Root Attach,15,0.8541666666666666,0.30268811986624117
Squamates,1,at_root,Root Attach,16,0.7708333333333334,0.3196553584146717
Squamates,1,at_root,Root Attach,17,0.75,0.24680938025941923
Squamates,1,at_root,Root Attach,18,0.75,0.25235341383185644
Squamates,1,at_root,Root Attach,19,0.7916666666666666,0.31052691535873855
Squamates,1,at_root,Root Attach,20,0.6875,0.2729057435710456
Squamates,1,at_root,Root Attach,21,0.7083333333333334,0.22845644112896174
Squamates,1,at_root,Root Attach,22,0.6458333333333334,0.2479602582639317
Squamates,1,at_root,Root Attach,23,0.7916666666666666,0.2596672822697035
Squamates,1,at_root,Root Attach,24,0.75,0.287060881762164
Squamates,1,at_root,Root Attach,25,0.7916666666666666,0.2798667790409037
Squamates,1,at_root,Root Attach,26,0.8541666666666666,0.3120811060092864
Squamates,1,at_root,Root Attach,27,0.7916666666666666,0.24944375305587943
Squamates,1,at_root,Root Attach,28,0.875,0.317511214637608
Squamates,1,at_root,Root Attach,29,0.6875,0.26630499245117284
Squamates,1,at_root,Root Attach,30,0.8125,0.23805376873832684
Squamates,1,nearest_leaf_parent,Nearest Parent,1,0.8125,0.3431008955399716
Squamates,1,nearest_leaf_parent,Nearest Parent,2,0.7083333333333334,0.30694065251545
Squamates,1,nearest_leaf_parent,Nearest Parent,3,0.875,0.3791559852932195
Squamates,1,nearest_leaf_parent,Nearest Parent,4,0.7291666666666666,0.3219317866579641
Squamates,1,nearest_leaf_parent,Nearest Parent,5,0.6875,0.2982513652948891
Squamates,1,nearest_leaf_parent,Nearest Parent,6,0.875,0.34710282807911585
Squamates,1,nearest_leaf_parent,Nearest Parent,7,0.6875,0.26732184098923006
Squamates,1,nearest_leaf_parent,Nearest Parent,8,0.8125,0.29417715035210534
Squamates,1,nearest_leaf_parent,Nearest Parent,9,0.7916666666666666,0.374646951228817
Squamates,1,nearest_leaf_parent,Nearest Parent,10,0.8541666666666666,0.35846856131373606
Squamates,1,nearest_leaf_parent,Nearest Parent,11,0.7708333333333334,0.33059927051924576
Squamates,1,nearest_leaf_parent,Nearest Parent,12,0.7916666666666666,0.313790791738651
Squamates,1,nearest_leaf_parent,Nearest Parent,13,0.9166666666666666,0.34182084164200516
Squamates,1,nearest_leaf_parent,Nearest Parent,14,0.7708333333333334,0.29945350115326563
Squamates,1,nearest_leaf_parent,Nearest Parent,15,0.8541666666666666,0.3592804202011084
Squamates,1,nearest_leaf_parent,Nearest Parent,16,0.7708333333333334,0.3594781517077806
Squamates,1,nearest_leaf_parent,Nearest Parent,17,0.75,0.29827176273906897
Squamates,1,nearest_leaf_parent,Nearest Parent,18,0.7291666666666666,0.3002470908253288
Squamates,1,nearest_leaf_parent,Nearest Parent,19,0.8125,0.33014670683900654
Squamates,1,nearest_leaf_parent,Nearest Parent,20,0.7083333333333334,0.32378422458621003
Squamates,1,nearest_leaf_parent,Nearest Parent,21,0.7291666666666666,0.2800422071059942
Squamates,1,nearest_leaf_parent,Nearest Parent,22,0.6875,0.3049370366022625
Squamates,1,nearest_leaf_parent,Nearest Parent,23,0.8333333333333334,0.31611830014273623
Squamates,1,nearest_leaf_parent,Nearest Parent,24,0.8125,0.33542320066451364
Squamates,1,nearest_leaf_parent,Nearest Parent,25,0.7708333333333334,0.32953055958469013
Squamates,1,nearest_leaf_parent,Nearest Parent,26,0.8958333333333334,0.34630461734230167
Squamates,1,nearest_leaf_parent,Nearest Parent,27,0.7708333333333334,0.28715581580227467
Squamates,1,nearest_leaf_parent,Nearest Parent,28,0.875,0.3660497181700256
Squamates,1,nearest_leaf_parent,Nearest Parent,29,0.7291666666666666,0.3274210117577495
Squamates,1,nearest_leaf_parent,Nearest Parent,30,0.8541666666666666,0.3130021184458398
Squamates,1,no_mcs,No MCS,1,0.7708333333333334,0.28881011476248086
Squamates,1,no_mcs,No MCS,2,0.6666666666666666,0.22724968058887438
Squamates,1,no_mcs,No MCS,3,0.875,0.332277278268396
Squamates,1,no_mcs,No MCS,4,0.6875,0.2713246634001731
Squamates,1,no_mcs,No MCS,5,0.6458333333333334,0.22436848633294662
Squamates,1,no_mcs,No MCS,6,0.875,0.3166003660096512
Squamates,1,no_mcs,No MCS,7,0.6875,0.24802694200903286
Squamates,1,no_mcs,No MCS,8,0.8125,0.263700006957718
Squamates,1,no_mcs,No MCS,9,0.75,0.32014763520099304
Squamates,1,no_mcs,No MCS,10,0.7916666666666666,0.32488144863368396
Squamates,1,no_mcs,No MCS,11,0.7291666666666666,0.27092769764662494
Squamates,1,no_mcs,No MCS,12,0.7916666666666666,0.278335825334787
Squamates,1,no_mcs,No MCS,13,0.9166666666666666,0.30416562592660595
Squamates,1,no_mcs,No MCS,14,0.7291666666666666,0.23894612624245057
Squamates,1,no_mcs,No MCS,15,0.8541666666666666,0.30104788582770803
Squamates,1,no_mcs,No MCS,16,0.7708333333333334,0.31763809041383784
Squamates,1,no_mcs,No MCS,17,0.75,0.2447364824815231
Squamates,1,no_mcs,No MCS,18,0.7291666666666666,0.25302227623581586
Squamates,1,no_mcs,No MCS,19,0.8125,0.31248547176909447
Squamates,1,no_mcs,No MCS,20,0.6875,0.27434599743059895
Squamates,1,no_mcs,No MCS,21,0.7083333333333334,0.22643557221524283
Squamates,1,no_mcs,No MCS,22,0.6458333333333334,0.2503213440647613
Squamates,1,no_mcs,No MCS,23,0.8125,0.26229198951118554
Squamates,1,no_mcs,No MCS,24,0.75,0.2892526167987577
Squamates,1,no_mcs,No MCS,25,0.7708333333333334,0.28035746909428316
Squamates,1,no_mcs,No MCS,26,0.8541666666666666,0.31419044340864316
Squamates,1,no_mcs,No MCS,27,0.7708333333333334,0.25050470380565176
Squamates,1,no_mcs,No MCS,28,0.875,0.31549368045468806
Squamates,1,no_mcs,No MCS,29,0.6875,0.26817465078982283
Squamates,1,no_mcs,No MCS,30,0.8125,0.23686943055376675
Squamates,1,supertree,Supertree-based,1,0.6666666666666666,0.22001235480169254
Squamates,1,supertree,Supertree-based,2,0.6041666666666666,0.15517476692811522
Squamates,1,supertree,Supertree-based,3,0.75,0.24318596638006523
Squamates,1,supertree,Supertree-based,4,0.6041666666666666,0.20059155144505053
Squamates,1,supertree,Supertree-based,5,0.5833333333333334,0.15637441415512196
Squamates,1,supertree,Supertree-based,6,0.7916666666666666,0.25193041644247294
Squamates,1,supertree,Supertree-based,7,0.6458333333333334,0.22181626806972352
Squamates,1,supertree,Supertree-based,8,0.8125,0.23210902889791513
Squamates,1,supertree,Supertree-based,9,0.6041666666666666,0.2068036420238118
Squamates,1,supertree,Supertree-based,10,0.6458333333333334,0.21549024299709113
Squamates,1,supertree,Supertree-based,11,0.6875,0.19644635353179535
Squamates,1,supertree,Supertree-based,12,0.7291666666666666,0.22515319642905804
Squamates,1,supertree,Supertree-based,13,0.875,0.2772390448073156
Squamates,1,supertree,Supertree-based,14,0.7291666666666666,0.21008900243311496
Squamates,1,supertree,Supertree-based,15,0.75,0.21703337799835315
Squamates,1,supertree,Supertree-based,16,0.5833333333333334,0.22012425689462464
Squamates,1,supertree,Supertree-based,17,0.75,0.2169769368002682
Squamates,1,supertree,Supertree-based,18,0.6875,0.2034193489603649
Squamates,1,supertree,Supertree-based,19,0.7083333333333334,0.22138294501605296
Squamates,1,supertree,Supertree-based,20,0.5416666666666666,0.18790335217602272
Squamates,1,supertree,Supertree-based,21,0.6666666666666666,0.18175215525324523
Squamates,1,supertree,Supertree-based,22,0.6041666666666666,0.19394785635089726
Squamates,1,supertree,Supertree-based,23,0.7916666666666666,0.219898500604472
Squamates,1,supertree,Supertree-based,24,0.6875,0.2136101314736089
Squamates,1,supertree,Supertree-based,25,0.6875,0.2109638310411885
Squamates,1,supertree,Supertree-based,26,0.8333333333333334,0.2558652390858184
Squamates,1,supertree,Supertree-based,27,0.7708333333333334,0.22445302892447366
Squamates,1,supertree,Supertree-based,28,0.75,0.23866752007248643
Squamates,1,supertree,Supertree-based,29,0.5833333333333334,0.1915164709287877
Squamates,1,supertree,Supertree-based,30,0.7916666666666666,0.1964702338755086
Squamates,2,original,Proposed,1,0.24528301886792453,0.3345845532900712
Squamates,2,original,Proposed,2,0.05660377358490566,0.21292629410568145
Squamates,2,original,Proposed,3,0.18867924528301888,0.28533516838377543
Squamates,2,original,Proposed,4,0.09433962264150944,0.17547964865810844
Squamates,2,original,Proposed,5,0.03773584905660377,0.21552818001775928
Squamates,2,original,Proposed,6,0.16981132075471697,0.22852008718377576
Squamates,2,original,Proposed,7,0.33962264150943394,0.3106696318370928
Squamates,2,original,Proposed,8,0.24528301886792453,0.2831490890464052
Squamates,2,original,Proposed,9,0.07547169811320754,0.22789939398048137
Squamates,2,original,Proposed,10,0.1509433962264151,0.21292831570432272
Squamates,2,original,Proposed,11,0.11320754716981132,0.16573392261977204
Squamates,2,original,Proposed,12,0.32075471698113206,0.28655307416701353
Squamates,2,original,Proposed,13,0.20754716981132076,0.22482762659873262
Squamates,2,original,Proposed,14,0.33962264150943394,0.25265391831376866
Squamates,2,original,Proposed,15,0.3018867924528302,0.2848316853864866
Squamates,2,original,Proposed,16,0.20754716981132076,0.23008041944400273
Squamates,2,original,Proposed,17,0.32075471698113206,0.26128260722780783
Squamates,2,original,Proposed,18,0.1320754716981132,0.2263144045289951
Squamates,2,original,Proposed,19,0.2641509433962264,0.2388276349622088
Squamates,2,original,Proposed,20,0.16981132075471697,0.24983366610517418
Squamates,2,original,Proposed,21,0.05660377358490566,0.29187343497930723
Squamates,2,original,Proposed,22,0.20754716981132076,0.23153613764474623
Squamates,2,original,Proposed,23,0.16981132075471697,0.22202624841673488
Squamates,2,original,Proposed,24,0.16981132075471697,0.2205054917182336
Squamates,2,original,Proposed,25,0.09433962264150944,0.1934167702353405
Squamates,2,original,Proposed,26,0.16981132075471697,0.23888394812278596
Squamates,2,original,Proposed,27,0.09433962264150944,0.29980068516195013
Squamates,2,original,Proposed,28,0.18867924528301888,0.2883374293185661
Squamates,2,original,Proposed,29,0.33962264150943394,0.20606043715761724
Squamates,2,original,Proposed,30,0.20754716981132076,0.19662269732237592
Squamates,2,at_root,Root Attach,1,0.7358490566037735,0.2996261987732609
Squamates,2,at_root,Root Attach,2,0.7924528301886793,0.2612882488038967
Squamates,2,at_root,Root Attach,3,0.8113207547169812,0.32564082451224613
Squamates,2,at_root,Root Attach,4,0.7358490566037735,0.24267248496158897
Squamates,2,at_root,Root Attach,5,0.6226415094339622,0.20385167513589053
Squamates,2,at_root,Root Attach,6,0.7735849056603774,0.2603129244344973
Squamates,2,at_root,Root Attach,7,0.7924528301886793,0.3159688845225279
Squamates,2,at_root,Root Attach,8,0.8113207547169812,0.3357118347549512
Squamates,2,at_root,Root Attach,9,0.7735849056603774,0.2685924832648572
Squamates,2,at_root,Root Attach,10,0.7924528301886793,0.2874612512068037
Squamates,2,at_root,Root Attach,11,0.6981132075471698,0.23063781247761267
Squamates,2,at_root,Root Attach,12,0.8301886792452831,0.28876729757279673
Squamates,2,at_root,Root Attach,13,0.7924528301886793,0.2670299556389823
Squamates,2,at_root,Root Attach,14,0.660377358490566,0.2753177108353316
Squamates,2,at_root,Root Attach,15,0.7735849056603774,0.3465684875990877
Squamates,2,at_root,Root Attach,16,0.660377358490566,0.21352190909432345
Squamates,2,at_root,Root Attach,17,0.7735849056603774,0.3403355405360209
Squamates,2,at_root,Root Attach,18,0.7547169811320755,0.27300407470419036
Squamates,2,at_root,Root Attach,19,0.7169811320754716,0.24587211818600593
Squamates,2,at_root,Root Attach,20,0.6792452830188679,0.25904655506610813
Squamates,2,at_root,Root Attach,21,0.8679245283018868,0.31488436731448344
Squamates,2,at_root,Root Attach,22,0.7735849056603774,0.2461846858364812
Squamates,2,at_root,Root Attach,23,0.7547169811320755,0.2268969550722025
Squamates,2,at_root,Root Attach,24,0.7547169811320755,0.2680219775546654
Squamates,2,at_root,Root Attach,25,0.8490566037735849,0.30386668880308193
Squamates,2,at_root,Root Attach,26,0.7924528301886793,0.2545487735381498
Squamates,2,at_root,Root Attach,27,0.6792452830188679,0.3126723431424061
Squamates,2,at_root,Root Attach,28,0.7547169811320755,0.2973279577269966
Squamates,2,at_root,Root Attach,29,0.8113207547169812,0.3258003711592583
Squamates,2,at_root,Root Attach,30,0.6792452830188679,0.20688962690996918
Squamates,2,nearest_leaf_parent,Nearest Parent,1,0.7358490566037735,0.29472428246871135
Squamates,2,nearest_leaf_parent,Nearest Parent,2,0.8301886792452831,0.25460219365192865
Squamates,2,nearest_leaf_parent,Nearest Parent,3,0.8113207547169812,0.32506583796693306
Squamates,2,nearest_leaf_parent,Nearest Parent,4,0.7735849056603774,0.2205735850033852
Squamates,2,nearest_leaf_parent,Nearest Parent,5,0.6415094339622641,0.18139006954394943
Squamates,2,nearest_leaf_parent,Nearest Parent,6,0.7735849056603774,0.2550023214611833
Squamates,2,nearest_leaf_parent,Nearest Parent,7,0.7924528301886793,0.31803929203375025
Squamates,2,nearest_leaf_parent,Nearest Parent,8,0.7924528301886793,0.3377405463027777
Squamates,2,nearest_leaf_parent,Nearest Parent,9,0.7924528301886793,0.22507955288002315
Squamates,2,nearest_leaf_parent,Nearest Parent,10,0.7735849056603774,0.25280482322964715
Squamates,2,nearest_leaf_parent,Nearest Parent,11,0.6226415094339622,0.18824218903345954
Squamates,2,nearest_leaf_parent,Nearest Parent,12,0.7924528301886793,0.2619872536376534
Squamates,2,nearest_leaf_parent,Nearest Parent,13,0.7735849056603774,0.236157261955616
Squamates,2,nearest_leaf_parent,Nearest Parent,14,0.7169811320754716,0.23045565496136744
Squamates,2,nearest_leaf_parent,Nearest Parent,15,0.7735849056603774,0.34266799172789614
Squamates,2,nearest_leaf_parent,Nearest Parent,16,0.6792452830188679,0.19612587117535799
Squamates,2,nearest_leaf_parent,Nearest Parent,17,0.7735849056603774,0.3453955578341309
